,district_id,city_id,region_id
1488,792.0,190,3
1489,12297.0,38,6
1490,,66779,11
1491,,2925,10
1492,,33976,6
1493,1200.0,183,1
1494,,923,7
1495,,610,13
1496,,42193,5
1497,,5248,15
1498,1187.0,168,12
1499,,21934,16
1500,,23877,9
1501,,18033,7
1502,,380,15
1503,,7303,1
1504,,29585,13
1505,,19258,7
1506,,6551,13
1507,,65642,1
1508,5603.0,176,12
1509,,19130,14
1510,1287.0,208,11
1511,,11533,7
1512,11228.0,38,6
1513,,63574,14
1514,,67479,10
1515,,41338,15
1516,,11371,15
1517,,2414,8
1518,,47593,1
1519,8034.0,213,16
1520,5634.0,2471,2
1521,,52626,12
1522,,2474,2
1523,14282.0,128,15
1524,,8783,10
1525,20209.0,204,10
1526,,56780,11
1527,6669.0,206,11
1528,,22315,12
1529,,32177,3
1530,,18855,7
1531,,1053,5
1532,2276.0,39,1
1533,,10989,6
1534,3319.0,26,7
1535,,1219,1
1536,,30764,3
1537,,58544,15
1538,,10500,7
1539,3923.0,174,12
1540,6141.0,26,7
1541,1076.0,213,16
1542,,1046,5
1543,,2008,11
1544,8192.0,26,7
1545,,14685,14
1546,4826.0,5,15
1547,,16311,11
1548,,3478,1
1549,6023.0,213,16
1550,35662.0,190,3
1551,,1681,15
1552,1687.0,40,11
1553,11653.0,26,7
1554,,19208,11
1555,14381.0,204,10
1556,,33669,1
1557,1181.0,182,1
1558,,1968,11
1559,,409,13
1560,,1925,6
1561,80526.0,193,4
1562,,2125,16
1563,,34473,6
1564,,167,12
1565,,825,7
1566,,13432,12
1567,,1191,1
1568,,726,7
1569,12727.0,185,2
1570,37541.0,178,12
1571,,36372,10
1572,,2509,2
1573,8216.0,1004,5
1574,300620.0,181,13
1575,,2590,4
1576,,2467,2
1577,5333.0,166,12
1578,68816.0,64476,15
1579,,39634,13
1580,,13050,1
1581,300598.0,40,11
1582,,2282,12
1583,,7650,7
1584,4379.0,140,12
1585,7540.0,190,3
1586,,75,15
1587,,2927,10
1588,,17828,4
1589,,4487,1
1590,,670,7
1591,8105.0,38,6
1592,,8537,9
1593,14450.0,128,15
1594,816.0,208,11
1595,,45282,15
1596,,3584,16
1597,,2237,14
1598,7311.0,178,12
1599,1663.0,2248,12
1600,,1166,16
1601,,1350,16
1602,29917.0,26,7
1603,,2268,12
1604,5843.0,840,7
1605,,2433,8
1606,,2359,12
1607,,59397,6
1608,,6477,1
1609,,3557,8
1610,,25926,1
1611,,2480,2
1612,1843.0,172,12
1613,,6879,16
1614,,7584,6
1615,,36979,7
1616,,7075,7
1617,744.0,26,7
1618,,12169,4
1619,,13043,12
1620,,7656,1
1621,,22461,7
1622,,1896,7
1623,3268.0,2496,2
1624,,803,7
1625,4992.0,1004,5
1626,,51834,15
1627,,31507,1
1628,,15137,12
1629,,22923,11
1630,,9626,7
1631,1485.0,2248,12
1632,,2377,12
1633,,13551,2
1634,,1844,11
1635,,2601,4
1636,,169,12
1637,,2248,12
1638,,3084,14
1639,,18715,7
1640,,867,7
1641,,741,7
1642,46693.0,1,15
1643,,73118,14
1644,,39700,7
1645,220356.0,208,11
1646,1141.0,198,8
1647,377.0,38,6
1648,1194.0,38,6
1649,,10331,2
1650,,431,6
1651,,12078,10
1652,,774,7
1653,844.0,38,6
1654,,2106,16
1655,,696,7
1656,12829.0,168,12
1657,2849.0,213,16
1658,,22350,14
1659,,3215,15
1660,,2991,10
1661,,3425,1
1662,,19637,12
1663,,567,6
1664,23059.0,161,12
1665,3553.0,204,10
1666,,7665,2
1667,,13524,8
1668,,48416,14
1669,,11368,7
1670,3163.0,175,12
1671,,9025,11
1672,2364.0,201,9
1673,5889.0,213,16
1674,15356.0,1004,5
1675,,8417,12
1676,1396.0,201,9
1677,,38877,14
1678,1682.0,26,7
1679,715.0,724,7
1680,,10467,15
1681,8541.0,38,6
1682,,257,15
1683,,2246,12
1684,3527.0,26,7
1685,,12971,6
1686,14003.0,40,11
1687,,14836,7
1688,2809.0,166,12
1689,,3696,7
1690,,7002,11
1691,,18480,11
1692,,12124,1
1693,,23608,6
1694,,5291,6
1695,628.0,201,9
1696,300416.0,26,7
1697,287.0,190,3
1698,,12,15
1699,,18825,1
1700,,16756,1
1701,,18126,1
1702,86269.0,178,12
1703,,9961,11
1704,,13447,2
1705,,2848,3
1706,2300.0,38,6
1707,2765.0,175,12
1708,,4091,6
1709,58244.0,2496,2
1710,,70,15
1711,,4114,12
1712,1316.0,198,8
1713,,21865,7
1714,,890,7
1715,,4924,1
1716,,2207,14
1717,,17833,12
1718,5419.0,204,10
1719,8774.0,168,12
1720,60532.0,134,12
1721,,54645,14
1722,70821.0,197,7
1723,,551,6
1724,,7246,7
1725,,22099,11
1726,,7654,2
1727,4716.0,39,1
1728,,597,13
1729,,63584,12
1730,94.0,1,15
1731,4466.0,39,1
1732,6489.0,186,2
1733,,35444,5
1734,,2494,2
1735,,7668,14
1736,,10416,1
1737,,52198,10
1738,64474.0,40,11
1739,,47527,12
1740,,2173,14
1741,,6093,1
1742,,12418,16
1743,,761,7
1744,10529.0,198,8
1745,,61430,9
1746,,11516,7
1747,23659.0,166,12
1748,2128.0,168,12
1749,,14171,2
1750,,5217,16
1751,3610.0,1,15
1752,,10966,7
1753,,55743,1
1754,,2390,8
1755,,402,15
1756,,2180,14
1757,2160.0,201,9
1758,5987.0,213,16
1759,31946.0,1004,5
1760,969.0,2246,12
1761,,39948,12
1762,,61603,15
1763,,1640,9
1764,,2124,16
1765,,5013,1
1766,,7116,7
1767,,7100,11
1768,,63180,1
1769,300476.0,38,6
1770,2087.0,181,13
1771,43248.0,1004,5
1772,,1385,1
1773,,32142,11
1774,,6041,2
1775,,14672,12
1776,,39339,1
1777,6233.0,140,12
1778,200.0,40,11
1779,,2015,11
1780,,9952,15
1781,3677.0,165,12
1782,,26739,1
1783,,11919,4
1784,,43085,2
1785,21843.0,182,1
1786,1304.0,169,12
1787,4557.0,172,12
1788,,922,7
1789,9127.0,213,16
1790,10939.0,39,1
1791,300592.0,184,2
1792,,259,15
1793,,4449,1
1794,71277.0,178,12
1795,,57547,14
1796,2204.0,198,8
1797,19080.0,168,12
1798,6810.0,210,14
1799,1506.0,201,9
1800,,25032,14
1801,1046.0,198,8
1802,,7225,14
1803,,9073,10
1804,,65342,15
1805,,51959,13
1806,,9656,7
1807,1285.0,167,12
1808,11182.0,168,12
1809,,2631,4
1810,,13455,2
1811,,63336,10
1812,4378.0,2042,11
1813,2311.0,176,12
1814,14998.0,161,12
1815,,11542,12
1816,,1916,10
1817,,20195,16
1818,,2707,1
1819,,30031,7
1820,,50976,15
1821,,54832,11
1822,,8856,6
1823,3894.0,179,12
1824,,1468,1
1825,,19154,11
1826,,2253,12
1827,,30935,12
1828,,2220,14
1829,5240.0,2166,14
1830,16885.0,206,11
1831,,76,15
1832,,66513,7
1833,,67172,6
1834,731.0,26,7
1835,11149.0,172,12
1836,,203,10
1837,332.0,167,12
1838,,20788,12
1839,,11005,12
1840,,22822,11
1841,6287.0,5,15
1842,,38075,15
1843,,48639,16
1844,50945.0,40,11
1845,,2228,14
1846,9274.0,190,3
1847,,5050,7
1848,2845.0,39,1
1849,,2275,12
1850,,6117,3
1851,,38612,5
1852,,9593,11
1853,9772.0,184,2
1854,4889.0,183,1
1855,21872.0,204,10
1856,,919,7
1857,,40130,11
1858,,2384,8
1859,,1287,9
1860,,5227,16
1861,1251.0,161,12
1862,,24903,7
1863,9789.0,134,12
1864,,15019,7
1865,92.0,1,15
1866,152.0,26,7
1867,,2470,2
1868,300428.0,26,7
1869,9368.0,178,12
1870,2368.0,213,16
1871,,6798,11
1872,,15338,7
1873,,1383,7
1874,,3568,1
1875,5213.0,212,16
1876,,6042,1
1877,1688.0,40,11
1878,85552.0,178,12
1879,,60983,6
1880,3361.0,40,11
1881,,15488,6
1882,,6652,9
1883,13553.0,1,15
1884,,433,6
1885,,55499,7
1886,,13190,7
1887,21186.0,38,6
1888,31095.0,158,6
1889,,3282,7
1890,,24037,11
1891,,60656,3
1892,,28136,7
1893,11284.0,198,8
1894,,8049,7
1895,2313.0,187,2
1896,,22013,10
1897,,65487,5
1898,,1190,1
1899,,1987,11
1900,,86,1
1901,,13674,3
1902,300576.0,184,2
1903,3515.0,840,7
1904,,13693,6
1905,,10287,1
1906,,37052,11
1907,,2585,4
1908,,17631,15
1909,,31625,16
1910,,63371,15
1911,,29810,1
1912,,1305,1
1913,,216,16
1914,,195,7
1915,,634,13
1916,,65381,7
1917,4444.0,1755,16
1918,330.0,167,12
1919,,39949,15
1920,,53669,15
1921,,14859,12
1922,,5647,14
1923,42373.0,1,15
1924,,21902,6
1925,,26523,2
1926,,8272,1
1927,,48271,2
1928,,2375,12
1929,2367.0,180,12
1930,18856.0,1,15
1931,,46958,15
1932,,14831,6
1933,,246,15
1934,,2730,3
1935,,1612,9
1936,,8204,2
1937,22965.0,134,12
1938,,2219,14
1939,5031.0,213,16
1940,21956.0,213,16
1941,,164,5
1942,119627.0,178,12
1943,,59217,11
1944,2398.0,38,6
1945,,9988,7
1946,,45706,7
1947,1469.0,187,2
1948,44238.0,26,7
1949,,5086,1
1950,,31555,10
1951,,25980,14
1952,1243.0,39,1
1953,,33882,10
1954,,3079,9
1955,,30119,7
1956,,12729,11
1957,1480.0,206,11
1958,,18052,7
1959,,34376,2
1960,59052.0,176,12
1961,,4263,15
1962,,3394,1
1963,7137.0,2395,8
1964,8924.0,569,6
1965,27990.0,39,1
1966,,13545,2
1967,70687.0,26,7
1968,721.0,548,6
1969,,18427,7
1970,60409.0,174,12
1971,,11212,6
1972,,1200,1
1973,,3916,2
1974,64928.0,26,7
1975,,42550,15
1976,,8600,15
1977,,2596,4
1978,,35715,15
1979,,4789,1
1980,,47846,5
1981,,8617,6
1982,1152.0,206,11
1983,,25412,1
1984,50892.0,2037,11
1985,3463.0,161,12
1986,3637.0,213,16
1987,9371.0,26,7
1988,3721.0,204,10
1989,,45625,1
1990,17413.0,181,13
1991,,51101,1
1992,,5257,13
1993,,66319,9
1994,4294.0,38,6
1995,,2167,14
1996,,14532,8
1997,,15489,6
1998,843.0,165,12
1999,,3619,1
2000,,2063,16
2001,,12478,1
2002,32264.0,1004,5
2003,48818.0,206,11
2004,3596.0,1004,5
2005,,12459,7
2006,,22783,6
2007,2748.0,39,1
2008,,5344,6
2009,,23007,5
2010,,10276,12
2011,,8093,12
2012,,13275,12
2013,38052.0,1004,5
2014,,67742,11
2015,,199,9
2016,,35014,11
2017,1988.0,181,13
2018,,1719,1
2019,,21628,9
2020,30135.0,213,16
2021,,58924,1
2022,3558.0,2246,12
2023,,15826,16
2024,97323.0,1347,1
2025,1299.0,39,1
2026,,49743,2
2027,,8407,7
2028,,16039,8
2029,7463.0,193,4
2030,6157.0,186,2
2031,71025.0,1004,5
2032,,7979,11
2033,,38997,12
2034,,681,7
2035,,2140,16
2036,,2501,2
2037,2764.0,175,12
2038,,13449,2
2039,,1981,11
2040,,56809,15
2041,,20670,11
2042,,9314,14
2043,,44661,2
2044,62396.0,26,7
2045,69294.0,176,12
2046,,23519,2
2047,,2471,2
2048,,2951,10
2049,,21338,7
2050,,9047,6
2051,,8137,1
2052,12298.0,213,16
2053,,2345,12
2054,,602,13
2055,2747.0,39,1
2056,,11488,7
2057,,106,6
2058,89344.0,193,4
2059,84298.0,160,1
2060,,51044,2
2061,,48972,8
2062,,33917,2
2063,,18075,7
2064,,79,15
2065,,46322,16
2066,,3839,15
2067,,26502,3
2068,,35728,1
2069,,4604,6
2070,,2975,10
2071,2155.0,291,15
2072,163869.0,201,9
2073,,15215,7
2074,,5345,1
2075,,58430,12
2076,,7810,16
2077,,24059,7
2078,,1921,15
2079,,15302,7
2080,,1170,11
2081,,4541,1
2082,15.0,40,11
2083,,3268,6
2084,,41542,13
2085,,561,6
2086,,98,6
2087,16590.0,178,12
2088,,16894,1
2089,,2658,7
2090,,63435,5
2091,1378.0,210,14
2092,,14054,12
2093,,220,15
2094,,11686,1
2095,,4805,1
2096,,15961,4
2097,,558,6
2098,9151.0,38,6
2099,,2629,4
2100,,9512,8
2101,,442,6
2102,,59710,5
2103,300502.0,38,6
2104,339.0,2248,12
2105,69191.0,190,3
2106,,1831,12
2107,,65614,1
2108,,24264,7
2109,,2310,12
2110,16157.0,186,2
2111,,29145,4
2112,,65850,7
2113,,946,7
2114,64882.0,1252,12
2115,,18470,11
2116,,14898,12
2117,,16947,11
2118,,13748,6
2119,,1555,9
2120,,13197,16
2121,,39535,9
2122,,812,7
2123,,9135,12
2124,,4976,11
2125,,3869,6
2126,,2875,3
2127,,42826,7
2128,,57366,3
2129,,2912,3
2130,2006.0,1252,12
2131,12921.0,1167,16
2132,,67487,9
2133,,13514,8
2134,12475.0,40,11
2135,,11367,7
2136,,15303,7
2137,,3596,6
2138,17415.0,181,13
2139,,704,7
2140,,5630,1
2141,,12370,11
2142,,17380,10
2143,6710.0,183,1
2144,801.0,1004,5
2145,11122.0,26,7
2146,51592.0,1004,5
2147,,845,7
2148,,9402,15
2149,9767.0,184,2
2150,,549,6
2151,,17980,2
2152,,1318,12
2153,,862,7
2154,300434.0,26,7
2155,,2014,11
2156,,5223,4
2157,,6609,7
2158,,9680,6
2159,,2247,12
2160,,191,3
2161,14928.0,4,15
2162,,4001,2
2163,,14232,1
2164,6008.0,39,1
2165,,59309,14
2166,,2957,10
2167,,2133,16
2168,,45775,15
2169,,5267,1
2170,,702,7
2171,,3559,6
2172,5006.0,2348,12
2173,337.0,206,11
2174,,33986,3
2175,103606.0,184,2
2176,,7649,5
2177,,18059,16
2178,,4576,1
2179,,2995,10
2180,,3043,15
2181,,5664,1
2182,7388.0,178,12
2183,,13711,11
2184,,49062,15
2185,,16778,6
2186,6955.0,184,2
2187,,17349,14
2188,,26588,14
2189,,4366,1
2190,,4771,15
2191,,5718,11
2192,,18049,7
2193,33111.0,1167,16
2194,,2430,8
2195,,39201,12
2196,,3695,2
2197,,2317,12
2198,18631.0,39,1
2199,9978.0,198,8
2200,,6314,15
2201,,26233,5
2202,,10836,6
2203,1696.0,158,6
2204,9725.0,1004,5
2205,56033.0,189,3
2206,,2054,16
2207,,87,1
2208,,2227,14
2209,1247.0,192,4
2210,5996.0,134,12
2211,,20928,6
2212,188.0,26,7
2213,,67201,1
2214,,40544,3
2215,,2367,12
2216,,8682,11
2217,,61265,9
2218,,16836,14
2219,,17303,7
2220,3266.0,175,12
2221,,19015,11
2222,5599.0,176,12
2223,22087.0,168,12
2224,1628.0,190,3
2225,6909.0,213,16
2226,,3519,7
2227,,16421,1
2228,,42369,8
2229,393.0,179,12
2230,,59275,7
2231,300524.0,172,12
2232,,3297,1
2233,,2341,12
2234,49484.0,204,10
2235,,2389,8
2236,309.0,2241,12
2237,4110.0,183,1
2238,,63481,13
2239,102.0,1,15
2240,,66028,9
2241,,15650,9
2242,,2392,8
2243,,8647,6
2244,,1043,5
2245,,41869,12
2246,,51387,15
2247,,48829,7
2248,32073.0,196,7
2249,300588.0,184,2
2250,218.0,26,7
2251,,32559,8
2252,58415.0,40,11
2253,,2041,11
2254,,2111,16
2255,335.0,213,16
2256,,59042,15
2257,,60625,7
2258,,7228,16
2259,,320,15
2260,,2472,2
2261,,24146,9
2262,,13114,8
2263,,44093,4
2264,,2175,14
2265,15901.0,210,14
2266,,14095,1
2267,,14650,15
2268,,28054,15
2269,,9628,1
2270,,15671,7
2271,,25904,7
2272,,12416,7
2273,,17066,9
2274,,4853,1
2275,,18597,11
2276,,1520,9
2277,650.0,2000,11
2278,,6339,15
2279,,12809,16
2280,,15575,7
2281,,3185,16
2282,,24086,6
2283,,148,7
2284,,11309,12
2285,,29440,6
2286,,747,7
2287,,10650,7
2288,13719.0,2248,12
2289,,275,15
2290,,379,15
2291,,2191,14
2292,,5366,7
2293,,19796,12
2294,300448.0,26,7
2295,,2204,14
2296,,9503,15
2297,,5606,7
2298,,15407,1
2299,5173.0,171,12
2300,,754,7
2301,,47308,13
2302,,7300,7
2303,2014.0,181,13
2304,,1144,11
2305,,1627,9
2306,,2962,10
2307,,18633,11
2308,1431.0,161,12
2309,,8217,7
2310,,45919,15
2311,28994.0,38,6
2312,,32426,5
2313,,1994,11
2314,,1664,9
2315,,1670,9
2316,,6456,1
2317,,772,7
2318,2822.0,2248,12
2319,,12677,11
2320,13.0,40,11
2321,,23748,3
2322,,21257,2
2323,,1288,9
2324,,72,15
2325,6762.0,196,7
2326,,31486,1
2327,,20481,7
2328,,67366,12
2329,20786.0,2166,14
2330,,35262,7
2331,,985,5
2332,,488,6
2333,,14633,6
2334,,40095,3
2335,47349.0,26,7
2336,,7076,7
2337,,3852,6
2338,,14480,6
2339,,47109,2
2340,4277.0,212,16
2341,,45055,8
2342,182.0,213,16
2343,69396.0,26,7
2344,3410.0,184,2
2345,,61033,7
2346,,972,5
2347,,2213,14
2348,,58127,3
2349,,102,6
2350,,18115,12
2351,,21642,6
2352,64101.0,26,7
2353,300612.0,40,11
2354,,27044,6
2355,,17388,16
2356,4295.0,171,12
2357,,12919,1
2358,,47496,2
2359,,3038,12
2360,,8544,7
2361,,57408,10
2362,,1533,15
2363,49559.0,196,7
2364,1327.0,26,7
2365,,7511,2
2366,,26439,1
2367,12.0,40,11
2368,,9749,11
2369,3983.0,140,12
2370,,716,7
2371,,2261,12
2372,51239.0,168,12
2373,,16072,11
2374,7602.0,161,12
2375,714.0,1004,5
2376,8144.0,165,12
2377,,57771,4
2378,9711.0,190,3
2379,,46364,15
2380,,28239,11
2381,46763.0,176,12
2382,21873.0,204,10
2383,,15173,6
2384,,2978,10
2385,,38631,2
2386,2830.0,210,14
2387,,3231,6
2388,,4419,1
2389,,64921,10
2390,,2288,12
2391,,54601,2
2392,,1567,9
2393,,10204,1
2394,,63430,2
2395,1912.0,172,12
2396,,377,15
2397,,6001,7
2398,,1093,5
2399,,63491,10
2400,4090.0,183,1
2401,,3393,2
2402,31288.0,181,13
2403,,1321,9
2404,,10301,1
2405,,32736,16
2406,,543,6
2407,,22960,7
2408,,1211,1
2409,,92,6
2410,,52877,3
2411,,22115,9
2412,21086.0,38,6
2413,69119.0,38,6
2414,3847.0,171,12
2415,,2439,8
2416,972.0,167,12
2417,,31,5
2418,,84,1
2419,1954.0,171,12
2420,,18696,1
2421,,63477,12
2422,,16215,11
2423,,50208,13
2424,,15075,3
2425,103250.0,178,12
2426,,48878,12
2427,,2029,11
2428,,18830,13
2429,3383.0,38,6
2430,,2357,12
2431,43317.0,26,7
2432,,22016,10
2433,,27566,4
2434,,2431,8
2435,1904.0,161,12
2436,3576.0,1,15
2437,18930.0,39,1
2438,,2429,8
2439,2519.0,165,12
2440,,6964,16
2441,,2554,2
2442,,2076,16
2443,,2187,14
2444,,39087,4
2445,642.0,204,10
2446,,18835,13
2447,,8806,9
2448,,10286,1
2449,,23637,13
2450,,24432,11
2451,15617.0,140,12
2452,,45698,8
2453,300628.0,1252,12
2454,,52570,15
2455,,2936,10
2456,56798.0,38,6
2457,34338.0,26,7
2458,,2448,8
2459,,2011,11
2460,,1233,15
2461,,22140,2
2462,,5268,15
2463,,45482,11
2464,,37927,13
2465,,9110,7
2466,5403.0,26,7
2467,,15814,12
2468,,553,6
2469,,5289,16
2470,,58001,9
2471,9059.0,38,6
2472,,2760,3
2473,,2491,2
2474,,19241,1
2475,,12116,6
2476,,2507,2
2477,,690,7
2478,,15007,15
2479,4426.0,40,11
2480,,31041,7
2481,,28675,15
2482,,66497,10
2483,7187.0,190,3
2484,466.0,176,12
2485,,17781,6
2486,,3006,10
2487,,53574,16
2488,,38861,5
2489,,59782,7
2490,2236.0,183,1
2491,,14090,1
2492,,1607,9
2493,97.0,1,15
2494,,34755,1
2495,,14539,9
2496,,8871,7
2497,,10797,1
2498,,25838,6
2499,,479,6
2500,,15556,6
2501,,10865,12
2502,300532.0,172,12
2503,,4375,7
2504,,520,6
2505,,37200,7
2506,1074.0,134,12
2507,,2221,14
2508,,7335,13
2509,,30074,12
2510,,7160,1
2511,272605.0,213,16
2512,990.0,196,7
2513,,15642,16
2514,,1188,1
2515,7254.0,166,12
2516,,9557,12
2517,,13280,7
2518,,67692,9
2519,,22538,7
2520,,49992,10
2521,,14780,3
2522,,630,13
2523,,20859,7
2524,,10692,11
2525,,28699,10
2526,,12063,11
2527,9171.0,168,12
2528,,7094,2
2529,,38762,14
2530,,7161,11
2531,,12494,11
2532,,49585,10
2533,,35694,4
2534,,15870,1
2535,,7818,6
2536,,2626,4
2537,,3458,6
2538,,47160,15
2539,,1993,11
2540,,392,15
2541,,33983,5
2542,,51897,7
2543,19168.0,140,12
2544,,9625,7
2545,,2502,2
2546,,5907,1
2547,,48511,5
2548,,2299,12
2549,,14331,6
2550,,64536,8
2551,,4376,16
2552,,530,6
2553,,1453,9
2554,,15647,12
2555,,46908,5
2556,,4822,4
2557,,15102,8
2558,,2241,12
2559,,65904,11
2560,,55586,6
2561,,26862,15
2562,,61464,15
2563,,22342,5
2564,,982,5
2565,41164.0,134,12
2566,,52207,11
2567,,2768,3
2568,,17787,2
2569,,8262,11
2570,,3061,1
2571,,11990,6
2572,,19313,6
2573,,2972,10
2574,20224.0,196,7
2575,,8794,15
2576,,13680,3
2577,,9523,1
2578,,21246,2
2579,,2528,2
2580,36113.0,2496,2
2581,,12189,12
2582,,45758,14
2583,,2043,11
2584,4927.0,187,2
2585,,1273,2
2586,,25314,14
2587,,10646,1
2588,,32179,6
2589,826.0,179,12
2590,,47416,13
2591,,2458,2
2592,,2438,8
2593,,42760,9
2594,,39022,12
2595,,7144,15
2596,3665.0,176,12
2597,40743.0,39,1
2598,,19643,7
2599,,816,7
2600,,2344,12
2601,,23407,7
2602,,10886,11
2603,,23715,2
2604,6372.0,38,6
2605,,16686,11
2606,,44784,1
2607,,32478,8
2608,,2644,4
2609,,38164,11
2610,,21955,6
2611,,5228,7
2612,,50891,14
2613,,2608,4
2614,,40865,7
2615,,48566,9
2616,,2388,8
2617,,44444,15
2618,,15309,7
2619,,2135,16
2620,,2316,12
2621,978.0,196,7
2622,,2952,10
2623,41523.0,40,11
2624,300544.0,172,12
2625,,7859,1
2626,,3005,10
2627,12253.0,175,12
2628,,57760,5
2629,6099.0,168,12
2630,,64474,16
2631,,18963,12
2632,,2342,12
2633,,13456,2
2634,,6646,12
2635,,67645,1
2636,,29589,14
2637,1650.0,134,12
2638,428.0,207,11
2639,43126.0,38,6
2640,,51445,7
2641,,7489,6
2642,,30458,10
2643,,14815,6
2644,,947,7
2645,35995.0,26,7
2646,,2312,12
2647,,5785,3
2648,,44098,8
2649,,10216,1
2650,,694,7
2651,,5016,5
2652,,5035,12
2653,,27700,12
2654,,12985,1
2655,,2337,12
2656,,2445,8
2657,,62984,12
2658,,4106,6
2659,,147,15
2660,,2447,8
2661,863.0,169,12
2662,,2739,3
2663,,62465,14
2664,,19237,1
2665,,2572,2
2666,,10302,1
2667,,2264,12
2668,,53044,5
2669,,18966,11
2670,1419.0,5,15
2671,,17860,7
2672,,1290,9
2673,,10081,16
2674,,2086,16
2675,,33807,10
2676,926.0,161,12
2677,,17796,2
2678,,48921,2
2679,,26248,15
2680,9712.0,190,3
2681,,2193,14
2682,,16109,11
2683,,2866,3
2684,,9683,11
2685,,146,15
2686,,5360,14
2687,,26174,3
2688,,33633,10
2689,,37159,3
2690,,39443,5
2691,,66993,10
2692,,2542,2
2693,,14174,1
2694,,55879,1
2695,,215,16
2696,,2535,2
2697,300456.0,1004,5
2698,,2155,14
2699,,2226,14
2700,,34660,14
2701,,4697,1
2702,,650,13
2703,,60640,8
2704,,2398,8
2705,,605,13
2706,17299.0,179,12
2707,,58794,11
2708,,45488,7
2709,,40661,9
2710,,8174,15
2711,,31648,3
2712,,65449,7
2713,,27980,4
2714,,24620,12
2715,,35752,16
2716,,202,9
2717,,17634,15
2718,,5368,7
2719,,27602,3
2720,,11021,6
2721,,15627,11
2722,,44944,16
2723,,67833,7
2724,,5237,12
2725,9345.0,187,2
2726,,364,15
2727,,2244,12
2728,8011.0,26,7
2729,2399.0,1,15
2730,,44668,12
2731,,587,13
2732,,2356,12
2733,,58311,15
2734,4459.0,204,10
2735,19174.0,196,7
2736,44883.0,191,3
2737,,61120,4
2738,,776,7
2739,,22222,12
2740,,2263,12
2741,,14794,7
2742,11794.0,178,12
2743,,17007,14
2744,,3134,7
2745,,460,6
2746,,5554,11
2747,,28094,7
2748,,2072,16
2749,,41006,15
2750,5289.0,186,2
2751,13743.0,4,15
2752,,14211,6
2753,,14298,12
2754,,4580,1
2755,,43078,1
2756,,67659,1
2757,,48799,3
2758,,43913,6
2759,,19863,4
2760,,12191,7
2761,,13457,2
2762,,11839,16
2763,,1195,1
2764,9429.0,184,2
2765,,8256,1
2766,,7333,16
2767,,11355,5
2768,1233.0,40,11
2769,,2635,4
2770,42064.0,26,7
2771,,14442,6
2772,,1042,5
2773,,14688,9
2774,,60354,16
2775,,2428,8
2776,,53142,9
2777,,26373,14
2778,2188.0,1004,5
2779,,48227,12
2780,,3850,6
2781,,55231,15
2782,,1953,11
2783,,30624,10
2784,,5812,11
2785,2560.0,184,2
2786,,2646,4
2787,,17962,1
2788,,494,6
2789,,64050,15
2790,,37999,16
2791,,234,15
2792,104901.0,1120,5
2793,,557,6
2794,,12920,6
2795,1005.0,2248,12
2796,,62783,5
2797,,357,15
2798,4841.0,39,1
2799,,1315,9
2800,,6289,6
2801,24704.0,38,6
2802,,2574,4
2803,,35541,3
2804,,54882,4
2805,,245,15
2806,,973,5
2807,27027.0,160,1
2808,,1209,1
2809,,49167,2
2810,,29214,1
2811,2189.0,186,2
2812,,20888,4
2813,,14332,6
2814,,5557,11
2815,,32429,10
2816,,381,15
2817,43438.0,173,12
2818,,38589,5
2819,1293.0,172,12
2820,,15138,1
2821,,2409,8
2822,,31316,12
2823,,2947,10
2824,,894,7
2825,,17226,15
2826,,3013,10
2827,,4696,1
2828,,36743,6
